low_volume_percent,middle_volume_percent,take_amount_in_later_12_month_highest,trans_amount_increase_rate_lately,trans_activity_month,trans_activity_day,transd_mcc,trans_days_interval_filter,trans_days_interval,regional_mobility,repayment_capability,is_high_user,number_of_trans_from_2011,first_transaction_time,historical_trans_amount,historical_trans_day,rank_trad_1_month,trans_amount_3_month,avg_consume_less_12_valid_month,abs,top_trans_count_last_1_month,avg_price_last_12_month,avg_price_top_last_12_valid_month,trans_top_time_last_1_month,trans_top_time_last_6_month,consume_top_time_last_1_month,consume_top_time_last_6_month,cross_consume_count_last_1_month,trans_fail_top_count_enum_last_1_month,trans_fail_top_count_enum_last_6_month,trans_fail_top_count_enum_last_12_month,consume_mini_time_last_1_month,max_cumulative_consume_later_1_month,max_consume_count_later_6_month,railway_consume_count_last_12_month,pawns_auctions_trusts_consume_last_1_month,pawns_auctions_trusts_consume_last_6_month,jewelry_consume_count_last_6_month,status,first_transaction_day,trans_day_last_12_month,apply_score,apply_credibility,query_org_count,query_finance_count,query_cash_count,query_sum_count,latest_one_month_apply,latest_three_month_apply,latest_six_month_apply,loans_score,loans_credibility_behavior,loans_count,loans_settle_count,loans_overdue_count,loans_org_count_behavior,consfin_org_count_behavior,loans_cash_count,latest_one_month_loan,latest_three_month_loan,latest_six_month_loan,history_suc_fee,history_fail_fee,latest_one_month_suc,latest_one_month_fail,loans_long_time,loans_credit_limit,loans_credibility_limit,loans_org_count_current,loans_product_count,loans_max_limit,loans_avg_limit,consfin_credit_limit,consfin_credibility,consfin_org_count_current,consfin_product_count,consfin_max_limit,consfin_avg_limit,latest_query_day,loans_latest_day,reg_preference_for_trad,latest_query_time_month,latest_query_time_weekday,loans_latest_time_month,loans_latest_time_weekday
0.03,0.52,3000,0.53,0.93,0.461,20.0,19.0,20.0,3.0,13200,0,26.0,20151102.0,377700,228.0,0.15,48380,8.0,740,0.05,1200,0.5,7.0,19.0,7.0,19.0,0.0,2.0,2.0,2.0,143.0,5350,7.0,0.0,0,20570,0.0,0,931.0,87.0,553.0,75.0,6.0,3.0,3.0,7.0,0.0,3.0,6.0,516.0,72.0,26.0,26.0,3.0,9.0,4.0,5.0,1.0,5.0,15.0,51.0,0.0,1.0,0.0,293.0,3100.0,68.0,5.0,5.0,7200.0,3380.0,13700.0,76.0,4.0,4.0,16800.0,9825.0,49.0,19.0,0,3.0,0.0,4.0,2.0
0.0,0.91,3000,0.37,0.54,0.4,21.0,20.0,16.0,3.0,480,0,33.0,20130227.0,197900,190.0,0.35,15170,6.0,14420,0.65,1900,0.4,11.0,20.0,11.0,20.0,0.0,0.0,2.0,2.0,0.0,4910,4.0,1.0,200,3630,0.0,0,1909.0,82.0,543.0,77.0,7.0,5.0,2.0,10.0,0.0,3.0,6.0,494.0,76.0,19.0,18.0,0.0,7.0,3.0,3.0,0.0,0.0,4.0,34.0,0.0,0.0,0.0,360.0,2100.0,74.0,3.0,3.0,2300.0,0.0,0.0,78.0,3.0,3.0,20400.0,0.0,23.0,4.0,0,4.0,5.0,4.0,3.0
0.0,0.92,20000,1.19,0.62,0.261,15.0,61.0,45.0,3.0,12690,0,20.0,20150716.0,57700,112.0,0.75,9470,8.0,6220,0.65,1300,0.45,11.0,16.0,21.0,21.0,0.0,0.0,2.0,2.0,0.0,300,3.0,0.0,200,5340,0.0,0,1040.0,86.0,538.0,79.0,12.0,4.0,4.0,16.0,4.0,8.0,13.0,506.0,79.0,20.0,18.0,2.0,9.0,6.0,3.0,0.0,0.0,5.0,24.0,7.0,0.0,0.0,331.0,1700.0,79.0,3.0,4.0,2300.0,1600.0,8100.0,80.0,6.0,7.0,12000.0,6550.0,23.0,119.0,1,4.0,5.0,1.0,0.0
0.31,0.69,500,1.01,0.8,0.17300000000000001,11.0,37.0,19.0,2.0,8610,0,20.0,20151212.0,11750,76.0,1.0,2180,6.0,2040,1.0,290,0.8,0.0,19.0,0.0,19.0,0.0,1.0,2.0,2.0,0.0,0,3.0,0.0,0,3070,0.0,0,891.0,146.0,587.0,79.0,9.0,6.0,3.0,12.0,3.0,7.0,10.0,521.0,77.0,11.0,7.0,2.0,5.0,2.0,3.0,1.0,3.0,7.0,8.0,11.0,1.0,0.0,318.0,600.0,71.0,3.0,4.0,600.0,533.0,2000.0,83.0,2.0,3.0,3000.0,2100.0,17.0,22.0,1,4.0,4.0,4.0,6.0
0.02,0.94,500,1.49,0.82,0.461,20.0,17.0,17.0,3.0,25870,0,23.0,20151108.0,381300,196.0,0.15,90830,8.0,1310,0.05,1160,0.5,7.0,7.0,7.0,7.0,1.0,0.0,5.0,5.0,28.0,4720,10.0,0.0,5370,42800,0.0,0,925.0,82.0,545.0,77.0,23.0,16.0,5.0,32.0,10.0,24.0,29.0,510.0,77.0,56.0,55.0,1.0,24.0,8.0,16.0,3.0,7.0,25.0,80.0,6.0,3.0,0.0,321.0,2100.0,76.0,16.0,17.0,4400.0,1768.0,5200.0,79.0,8.0,9.0,9000.0,5037.0,2.0,4.0,0,5.0,5.0,5.0,3.0
0.0,1.0,0,0.68,0.82,0.188,8.0,28.0,78.0,1.0,1710,0,9.0,20170315.0,4460,51.0,1.0,1610,7.0,10300,1.0,1480,0.45,0.0,28.0,0.0,28.0,0.0,1.0,2.0,21.0,0.0,0,1.0,0.0,0,0,0.0,0,432.0,110.0,543.0,77.0,7.0,5.0,2.0,10.0,0.0,3.0,6.0,494.0,76.0,19.0,18.0,0.0,7.0,3.0,3.0,0.0,0.0,4.0,34.0,0.0,0.0,0.0,360.0,2100.0,74.0,3.0,3.0,2300.0,0.0,0.0,78.0,3.0,3.0,20400.0,0.0,23.0,4.0,2,4.0,5.0,4.0,3.0
0.04,0.96,100,1.19,0.46,0.18100000000000002,13.0,29.0,28.0,2.0,5950,0,19.0,20141014.0,46620,75.0,0.6,6820,7.0,1500,0.4,940,0.55,5.0,23.0,5.0,23.0,0.0,1.0,6.0,6.0,684404.0,1230,2.0,0.0,0,480,0.0,0,1315.0,96.0,538.0,78.0,7.0,3.0,4.0,9.0,1.0,5.0,6.0,499.0,73.0,22.0,20.0,1.0,8.0,4.0,4.0,1.0,1.0,5.0,23.0,10.0,1.0,2.0,313.0,2200.0,70.0,4.0,5.0,3200.0,1950.0,4500.0,80.0,4.0,5.0,6000.0,4050.0,1.0,12.0,0,5.0,6.0,4.0,2.0
0.01,0.99,0,4.13,1.0,0.413,16.0,51.0,22.0,2.0,16300,0,13.0,20170220.0,290760,152.0,0.75,8650,7.0,6730,1.0,1220,0.5,0.0,51.0,0.0,51.0,0.0,0.0,4.0,4.0,0.0,470,10.0,0.0,0,14720,0.0,0,455.0,90.0,531.0,71.0,9.0,5.0,4.0,11.0,1.0,5.0,5.0,494.0,75.0,65.0,65.0,1.0,11.0,2.0,9.0,0.0,1.0,10.0,88.0,14.0,0.0,0.0,354.0,2400.0,74.0,9.0,10.0,3000.0,2088.0,18000.0,77.0,2.0,2.0,25200.0,15150.0,22.0,85.0,0,4.0,6.0,2.0,6.0
0.02,0.98,0,0.73,0.96,0.586,18.0,17.0,11.0,2.0,17100,0,22.0,20160422.0,387060,234.0,0.3,65340,8.0,1060,0.1,1060,0.5,11.0,12.0,11.0,12.0,1.0,2.0,9.0,9.0,1140170.0,2470,12.0,0.0,610,28400,0.0,1,759.0,82.0,550.0,74.0,19.0,8.0,7.0,25.0,8.0,12.0,16.0,511.0,77.0,81.0,65.0,4.0,28.0,7.0,21.0,2.0,5.0,34.0,64.0,37.0,1.0,2.0,343.0,2000.0,75.0,21.0,22.0,3200.0,1595.0,8100.0,80.0,7.0,8.0,13800.0,6614.0,2.0,0.0,0,5.0,2.0,5.0,4.0
0.02,0.95,700,0.9,0.39,0.358,19.0,31.0,15.0,4.0,21340,0,22.0,20130630.0,168290,141.0,0.4,37890,8.0,690,0.15,1260,0.5,10.0,13.0,11.0,13.0,0.0,3.0,3.0,5.0,0.0,2020,5.0,0.0,360,21550,0.0,0,1786.0,82.0,593.0,75.0,14.0,5.0,6.0,22.0,6.0,9.0,12.0,558.0,71.0,48.0,39.0,3.0,17.0,4.0,13.0,3.0,4.0,26.0,56.0,22.0,5.0,1.0,353.0,2000.0,70.0,13.0,14.0,5100.0,1723.0,3300.0,72.0,4.0,4.0,9000.0,3900.0,23.0,8.0,0,4.0,5.0,4.0,6.0
0.04,0.68,4000,1.14,0.55,0.408,15.0,8.0,15.0,4.0,7220,0,47.0,20110125.0,133840,227.0,1.0,5790,7.0,7460,1.0,1160,0.45,0.0,7.0,0.0,8.0,0.0,1.0,2.0,2.0,0.0,0,3.0,0.0,0,13240,0.0,0,2673.0,82.0,537.0,75.0,15.0,8.0,5.0,30.0,4.0,13.0,21.0,512.0,73.0,20.0,20.0,2.0,5.0,1.0,4.0,0.0,1.0,6.0,23.0,2.0,0.0,0.0,336.0,2800.0,73.0,4.0,4.0,5300.0,1850.0,2400.0,78.0,1.0,1.0,2400.0,2400.0,13.0,34.0,0,4.0,1.0,4.0,1.0
0.01,0.78,1000,27.46,1.0,0.252,18.0,29.0,28.0,2.0,14770,0,23.0,20160424.0,101590,150.0,0.6,17270,7.0,4420,0.65,1350,0.4,9.0,29.0,9.0,29.0,0.0,2.0,4.0,4.0,0.0,960,3.0,4.0,0,22860,0.0,0,757.0,94.0,551.0,72.0,19.0,9.0,5.0,25.0,9.0,11.0,12.0,504.0,75.0,55.0,44.0,6.0,21.0,10.0,11.0,2.0,3.0,19.0,52.0,40.0,2.0,1.0,347.0,2500.0,73.0,11.0,11.0,7200.0,2236.0,14200.0,81.0,10.0,10.0,26400.0,9560.0,11.0,12.0,1,4.0,3.0,4.0,2.0
0.04,0.96,300,5.33,0.78,0.425,21.0,32.0,31.0,2.0,17540,0,21.0,20151210.0,193780,169.0,0.45,35940,6.0,3080,0.15,840,0.6,20.0,20.0,20.0,20.0,1.0,2.0,4.0,4.0,2075055.0,1020,8.0,0.0,70,18530,0.0,0,893.0,82.0,542.0,75.0,6.0,2.0,4.0,7.0,0.0,0.0,4.0,515.0,75.0,54.0,47.0,4.0,16.0,6.0,10.0,0.0,0.0,10.0,69.0,26.0,0.0,0.0,315.0,1500.0,71.0,10.0,10.0,2300.0,1400.0,3600.0,79.0,6.0,7.0,8400.0,4500.0,151.0,88.0,0,12.0,0.0,2.0,0.0
0.0,0.82,4000,1.19,0.43,0.45,24.0,22.0,16.0,4.0,18620,0,20.0,20140417.0,294310,190.0,0.6,46630,7.0,4420,0.65,1610,0.45,0.0,22.0,0.0,22.0,0.0,0.0,9.0,27.0,0.0,1390,5.0,0.0,1340,21910,0.0,0,1495.0,95.0,548.0,74.0,10.0,2.0,4.0,16.0,7.0,9.0,14.0,485.0,74.0,68.0,58.0,10.0,24.0,8.0,16.0,1.0,1.0,21.0,79.0,43.0,1.0,1.0,341.0,2600.0,74.0,16.0,17.0,6800.0,2568.0,8300.0,75.0,8.0,9.0,14400.0,6950.0,20.0,2.0,0,4.0,5.0,5.0,2.0
0.01,0.85,0,0.97,0.46,0.38799999999999996,19.0,14.0,14.0,3.0,32660,0,18.0,20141228.0,228940,148.0,0.25,68130,7.0,340,0.1,1350,0.45,9.0,13.0,9.0,13.0,0.0,1.0,2.0,2.0,1885783.0,2700,4.0,0.0,0,38130,0.0,0,1240.0,83.0,547.0,69.0,7.0,3.0,4.0,8.0,1.0,1.0,5.0,512.0,75.0,42.0,42.0,5.0,13.0,6.0,7.0,0.0,2.0,13.0,68.0,2.0,3.0,0.0,353.0,2000.0,73.0,7.0,8.0,3900.0,1714.0,16700.0,79.0,6.0,7.0,43200.0,10950.0,2.0,69.0,0,5.0,5.0,2.0,1.0
0.03,0.97,4000,1.36,1.0,0.163,13.0,56.0,22.0,1.0,13940,0,10.0,20170511.0,30440,49.0,0.5,5760,6.0,60,0.3,860,0.6,4.0,30.0,4.0,30.0,0.0,3.0,3.0,3.0,129.0,1540,3.0,0.0,810,11060,0.0,1,375.0,84.0,534.0,80.0,10.0,4.0,5.0,14.0,4.0,7.0,8.0,489.0,74.0,7.0,6.0,1.0,3.0,2.0,1.0,0.0,0.0,4.0,7.0,1.0,0.0,0.0,335.0,1400.0,72.0,1.0,1.0,1400.0,1400.0,5400.0,80.0,2.0,2.0,6000.0,5400.0,24.0,113.0,1,4.0,4.0,1.0,6.0
0.01,0.85,0,0.15,0.54,0.294,17.0,24.0,18.0,3.0,900,0,43.0,20110709.0,164360,243.0,0.35,24690,7.0,7680,0.2,1540,0.45,8.0,24.0,8.0,24.0,0.0,2.0,2.0,3.0,719582.0,2080,4.0,0.0,0,26790,0.0,0,2508.0,87.0,556.0,73.0,10.0,6.0,4.0,16.0,6.0,7.0,16.0,495.0,72.0,26.0,26.0,1.0,9.0,3.0,6.0,1.0,8.0,12.0,38.0,0.0,2.0,0.0,355.0,2100.0,72.0,6.0,6.0,4200.0,1800.0,4400.0,72.0,3.0,3.0,12000.0,7200.0,3.0,28.0,0,5.0,4.0,4.0,0.0
0.01,0.71,1900,0.61,0.89,0.205,20.0,21.0,14.0,2.0,24720,0,25.0,20151115.0,196500,119.0,0.35,53070,6.0,3500,0.15,1660,0.4,7.0,14.0,7.0,15.0,0.0,2.0,2.0,2.0,930748.0,2000,18.0,0.0,1510,37490,0.0,0,918.0,82.0,546.0,73.0,10.0,6.0,4.0,10.0,4.0,6.0,8.0,512.0,72.0,13.0,13.0,2.0,5.0,0.0,5.0,0.0,1.0,3.0,14.0,1.0,0.0,0.0,356.0,2300.0,72.0,5.0,5.0,7200.0,2540.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,46.0,0,5.0,2.0,3.0,3.0
0.01,0.96,300,1.23,1.0,0.255,18.0,29.0,28.0,3.0,6390,0,17.0,20161014.0,170620,116.0,0.2,36960,7.0,2790,0.15,1340,0.45,11.0,11.0,11.0,11.0,1.0,0.0,3.0,4.0,0.0,7120,5.0,0.0,0,7030,0.0,0,584.0,82.0,542.0,81.0,5.0,4.0,1.0,5.0,0.0,2.0,3.0,510.0,69.0,47.0,46.0,4.0,12.0,1.0,11.0,1.0,1.0,16.0,51.0,7.0,1.0,0.0,338.0,2800.0,68.0,11.0,12.0,4000.0,1863.0,6300.0,75.0,1.0,1.0,6300.0,6300.0,40.0,25.0,0,3.0,2.0,4.0,3.0
0.06,0.91,2000,5.56,0.77,0.625,21.0,9.0,7.0,4.0,9390,0,40.0,20131103.0,248980,403.0,0.3,37320,6.0,4300,0.05,730,0.65,5.0,9.0,6.0,9.0,2.0,0.0,3.0,4.0,108029.0,2500,7.0,0.0,820,8910,0.0,0,1660.0,82.0,647.0,74.0,12.0,5.0,5.0,13.0,3.0,4.0,8.0,627.0,76.0,33.0,30.0,0.0,11.0,5.0,6.0,1.0,4.0,13.0,35.0,2.0,0.0,0.0,360.0,2700.0,74.0,6.0,6.0,3700.0,1866.0,14400.0,78.0,5.0,6.0,20400.0,8360.0,14.0,24.0,0,4.0,4.0,4.0,1.0
0.01,0.89,17000,1.01,0.95,0.488,23.0,14.0,18.0,3.0,26940,0,36.0,20150120.0,342910,251.0,0.3,47050,6.0,10360,0.1,1320,0.5,8.0,14.0,8.0,14.0,1.0,2.0,3.0,3.0,10304.0,4280,8.0,0.0,200,18310,0.0,0,1217.0,82.0,550.0,77.0,11.0,5.0,2.0,19.0,8.0,12.0,13.0,497.0,76.0,55.0,47.0,1.0,24.0,11.0,13.0,0.0,2.0,13.0,61.0,26.0,1.0,1.0,342.0,2100.0,74.0,13.0,13.0,5000.0,1869.0,11000.0,77.0,11.0,13.0,43800.0,11927.0,16.0,58.0,0,4.0,5.0,3.0,5.0
0.01,0.88,9700,74.67,0.94,0.28600000000000003,22.0,27.0,12.0,3.0,8090,0,29.0,20150811.0,147370,163.0,0.3,48850,6.0,17430,0.15,1510,0.45,17.0,17.0,19.0,29.0,1.0,0.0,2.0,2.0,79.0,2600,3.0,0.0,2470,33940,0.0,0,1014.0,82.0,654.0,78.0,11.0,7.0,4.0,20.0,1.0,8.0,16.0,640.0,71.0,3.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,230.0,500.0,70.0,1.0,1.0,500.0,500.0,1000.0,74.0,1.0,1.0,1000.0,1000.0,29.0,12.0,3,4.0,6.0,4.0,2.0
0.0,1.0,0,0.97,1.0,0.425,17.0,19.0,13.0,1.0,7430,0,9.0,20170610.0,228830,115.0,0.9,25160,5.0,6100,0.4,1400,0.5,0.0,19.0,0.0,19.0,0.0,0.0,1.0,2.0,0.0,110,5.0,0.0,0,14100,0.0,0,345.0,101.0,656.0,76.0,26.0,14.0,5.0,43.0,7.0,12.0,19.0,656.0,74.0,73.0,72.0,0.0,21.0,5.0,16.0,1.0,1.0,23.0,79.0,3.0,2.0,0.0,350.0,2400.0,74.0,16.0,16.0,4500.0,1993.0,12300.0,78.0,5.0,5.0,14400.0,8780.0,6.0,5.0,0,5.0,1.0,5.0,2.0
0.02,0.44,2000,0.69,1.0,0.344,16.0,24.0,19.0,2.0,1150,0,23.0,20160429.0,141160,199.0,0.3,28850,6.0,29380,0.65,1600,0.4,9.0,18.0,6.0,30.0,0.0,0.0,0.0,1.0,0.0,6300,1.0,0.0,0,0,0.0,0,752.0,91.0,612.0,81.0,7.0,5.0,2.0,13.0,1.0,8.0,11.0,588.0,79.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,286.0,1100.0,85.0,1.0,1.0,1100.0,1100.0,1200.0,71.0,1.0,1.0,1200.0,1200.0,28.0,125.0,0,4.0,0.0,1.0,1.0
0.01,0.99,0,0.23,1.0,0.21600000000000003,14.0,20.0,31.0,3.0,7100,0,25.0,20160222.0,57990,114.0,0.5,14300,6.0,3320,0.3,890,0.6,14.0,20.0,14.0,20.0,0.0,3.0,3.0,4.0,549183.0,760,2.0,0.0,0,4110,0.0,0,819.0,85.0,546.0,80.0,10.0,4.0,3.0,13.0,4.0,7.0,10.0,486.0,78.0,30.0,16.0,5.0,14.0,6.0,8.0,2.0,3.0,9.0,33.0,49.0,2.0,7.0,354.0,1700.0,74.0,8.0,9.0,2600.0,1625.0,9400.0,80.0,6.0,7.0,19200.0,8300.0,5.0,26.0,0,5.0,2.0,4.0,2.0
0.02,0.98,0,0.19,0.83,0.10300000000000001,11.0,32.0,24.0,4.0,11340,0,49.0,20130419.0,51410,171.0,0.6,4890,6.0,190,0.65,990,0.55,0.0,32.0,0.0,32.0,0.0,2.0,2.0,2.0,0.0,1120,2.0,0.0,0,8220,0.0,1,1858.0,94.0,626.0,69.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,602.0,82.0,4.0,4.0,0.0,4.0,3.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,301.0,1100.0,89.0,1.0,1.0,1100.0,1100.0,9300.0,78.0,3.0,3.0,12000.0,6933.0,10.0,153.0,0,4.0,4.0,12.0,1.0
0.02,0.95,0,0.7,1.0,0.478,17.0,22.0,15.0,2.0,238510,0,11.0,20170417.0,173280,158.0,0.35,51080,6.0,29490,0.2,1080,0.5,22.0,22.0,22.0,22.0,0.0,2.0,6.0,6.0,831.0,3600,8.0,0.0,150,26540,0.0,1,399.0,82.0,550.0,70.0,6.0,3.0,2.0,6.0,0.0,1.0,1.0,499.0,75.0,24.0,21.0,3.0,6.0,2.0,4.0,0.0,2.0,10.0,57.0,9.0,0.0,0.0,318.0,2200.0,72.0,4.0,4.0,4600.0,1925.0,5400.0,79.0,2.0,2.0,6000.0,4650.0,33.0,62.0,1,4.0,2.0,3.0,1.0
0.04,0.96,900,0.06,0.67,0.161,19.0,32.0,30.0,2.0,8170,0,24.0,20150314.0,58270,89.0,0.65,8220,7.0,770,0.65,800,0.65,16.0,31.0,16.0,31.0,0.0,3.0,4.0,4.0,0.0,740,2.0,0.0,740,740,0.0,1,1164.0,86.0,608.0,82.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,585.0,76.0,7.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,332.0,1100.0,76.0,1.0,1.0,1100.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,154.0,0,5.0,0.0,12.0,0.0
0.02,0.94,0,0.23,0.3,0.508,19.0,17.0,21.0,2.0,16280,0,16.0,20130919.0,294840,196.0,0.25,55870,5.0,5120,0.05,1120,0.5,3.0,17.0,3.0,17.0,2.0,4.0,4.0,4.0,317.0,1510,6.0,0.0,530,15010,0.0,0,1705.0,82.0,544.0,72.0,19.0,12.0,5.0,24.0,8.0,13.0,17.0,502.0,74.0,56.0,51.0,2.0,22.0,6.0,16.0,0.0,0.0,20.0,60.0,17.0,0.0,0.0,353.0,2500.0,73.0,16.0,16.0,5100.0,2118.0,4900.0,79.0,6.0,7.0,10800.0,4983.0,0.0,87.0,0,5.0,4.0,2.0,1.0
0.02,0.98,6000,0.62,0.9,0.43799999999999994,17.0,21.0,14.0,3.0,7510,0,27.0,20150912.0,264180,189.0,0.3,36590,7.0,380,0.05,1090,0.5,3.0,9.0,3.0,9.0,0.0,1.0,3.0,3.0,21.0,1400,7.0,0.0,0,14090,0.0,1,982.0,83.0,540.0,76.0,14.0,8.0,6.0,23.0,8.0,14.0,16.0,502.0,74.0,45.0,39.0,1.0,17.0,4.0,13.0,2.0,5.0,23.0,45.0,13.0,1.0,3.0,340.0,1800.0,73.0,13.0,14.0,2900.0,1684.0,7800.0,79.0,4.0,4.0,12000.0,5250.0,6.0,1.0,0,4.0,5.0,5.0,3.0
0.0,0.73,3000,0.43,1.0,0.36,16.0,35.0,18.0,1.0,27230,0,11.0,20170403.0,102210,119.0,0.4,18550,6.0,29260,0.4,1790,0.4,9.0,16.0,9.0,16.0,0.0,2.0,3.0,3.0,0.0,3090,3.0,0.0,590,19490,0.0,0,413.0,82.0,542.0,79.0,12.0,4.0,5.0,16.0,5.0,8.0,13.0,501.0,74.0,15.0,15.0,1.0,7.0,2.0,5.0,0.0,1.0,6.0,21.0,17.0,1.0,3.0,283.0,2000.0,72.0,5.0,5.0,2700.0,1580.0,3500.0,83.0,2.0,2.0,4800.0,3900.0,20.0,77.0,0,4.0,1.0,2.0,0.0
0.01,0.99,0,0.38,1.0,0.33299999999999996,19.0,28.0,15.0,2.0,32000,0,21.0,20160603.0,97360,161.0,0.45,20710,7.0,39360,0.3,1070,0.5,6.0,28.0,6.0,28.0,1.0,1.0,5.0,5.0,0.0,2040,3.0,0.0,340,25380,0.0,1,717.0,87.0,633.0,81.0,5.0,2.0,3.0,7.0,2.0,5.0,6.0,597.0,75.0,23.0,19.0,0.0,10.0,4.0,6.0,0.0,1.0,6.0,23.0,11.0,0.0,1.0,337.0,2900.0,72.0,6.0,6.0,4900.0,2300.0,6000.0,80.0,4.0,4.0,7800.0,5325.0,24.0,71.0,2,4.0,4.0,2.0,6.0
0.01,0.99,0,0.94,0.88,0.591,18.0,14.0,14.0,3.0,20410,0,43.0,20140210.0,353220,312.0,0.4,59610,6.0,3930,0.05,950,0.55,14.0,14.0,14.0,14.0,0.0,3.0,9.0,9.0,634233.0,1050,9.0,0.0,400,23750,0.0,1,1561.0,84.0,545.0,76.0,11.0,7.0,3.0,14.0,4.0,5.0,11.0,486.0,75.0,69.0,56.0,7.0,26.0,11.0,15.0,0.0,1.0,24.0,84.0,32.0,0.0,0.0,344.0,1500.0,73.0,15.0,16.0,2300.0,1480.0,5400.0,77.0,11.0,12.0,20400.0,6472.0,9.0,85.0,0,4.0,5.0,2.0,6.0
0.01,0.99,3000,0.15,0.68,0.34700000000000003,17.0,24.0,10.0,2.0,6100,0,17.0,20160204.0,86580,133.0,0.8,10020,6.0,15260,0.65,1310,0.55,0.0,24.0,0.0,24.0,0.0,0.0,1.0,4.0,0.0,340,4.0,0.0,0,21340,0.0,0,837.0,97.0,640.0,79.0,12.0,6.0,1.0,17.0,7.0,12.0,14.0,615.0,75.0,28.0,28.0,0.0,14.0,5.0,9.0,0.0,1.0,9.0,32.0,3.0,0.0,0.0,357.0,3100.0,74.0,9.0,9.0,4900.0,2288.0,5800.0,80.0,5.0,6.0,8400.0,5880.0,14.0,68.0,0,4.0,0.0,2.0,2.0
0.0,0.63,15000,0.14,1.0,0.475,26.0,53.0,31.0,4.0,195510,0,21.0,20160630.0,939350,222.0,0.05,582470,8.0,48880,0.05,2480,0.35,9.0,12.0,9.0,12.0,5.0,7.0,7.0,7.0,48.0,27990,21.0,0.0,90200,525360,0.0,1,690.0,83.0,525.0,73.0,10.0,7.0,3.0,11.0,0.0,0.0,6.0,513.0,73.0,14.0,10.0,2.0,5.0,2.0,3.0,1.0,2.0,8.0,11.0,7.0,0.0,1.0,345.0,2300.0,71.0,3.0,3.0,5500.0,2466.0,8200.0,77.0,2.0,2.0,9600.0,7200.0,138.0,13.0,0,12.0,2.0,4.0,1.0
0.02,0.98,2000,1.17,0.62,0.397,17.0,16.0,10.0,2.0,16830,0,23.0,20150209.0,201370,168.0,0.25,28060,6.0,6940,0.1,1030,0.55,6.0,15.0,6.0,15.0,1.0,0.0,0.0,3.0,468422.0,2820,4.0,0.0,3570,15390,0.0,0,1197.0,82.0,622.0,76.0,8.0,6.0,1.0,12.0,3.0,9.0,11.0,593.0,75.0,35.0,34.0,0.0,13.0,2.0,11.0,0.0,2.0,6.0,43.0,3.0,0.0,0.0,359.0,1900.0,74.0,11.0,11.0,2900.0,1627.0,3600.0,78.0,2.0,2.0,3600.0,3600.0,15.0,72.0,0,4.0,6.0,2.0,5.0
0.02,0.97,500,0.66,0.71,0.466,21.0,14.0,13.0,4.0,18320,0,51.0,20120319.0,556740,360.0,0.2,106690,8.0,7690,0.05,1220,0.5,4.0,14.0,4.0,14.0,5.0,2.0,18.0,18.0,33.0,6350,33.0,0.0,160,24550,0.0,0,2254.0,90.0,553.0,77.0,31.0,8.0,11.0,33.0,14.0,14.0,19.0,497.0,75.0,83.0,73.0,9.0,30.0,8.0,22.0,0.0,3.0,36.0,112.0,46.0,1.0,1.0,354.0,2000.0,73.0,22.0,24.0,3000.0,1704.0,7800.0,79.0,8.0,9.0,19200.0,8325.0,14.0,77.0,1,4.0,0.0,2.0,0.0
0.0,0.86,2000,1.81,0.43,0.121,15.0,45.0,44.0,3.0,11610,0,20.0,20140519.0,52840,54.0,1.0,1080,7.0,1290,1.0,1040,0.5,0.0,17.0,0.0,17.0,0.0,0.0,1.0,1.0,0.0,0,2.0,0.0,0,4900,0.0,0,1463.0,98.0,635.0,77.0,4.0,1.0,2.0,5.0,2.0,3.0,5.0,616.0,80.0,12.0,10.0,0.0,5.0,4.0,1.0,1.0,4.0,5.0,19.0,5.0,1.0,1.0,338.0,2000.0,81.0,1.0,1.0,2000.0,2000.0,13100.0,80.0,4.0,5.0,19200.0,6450.0,21.0,14.0,1,4.0,4.0,4.0,4.0
0.01,0.95,0,0.33,0.64,0.145,15.0,43.0,27.0,2.0,14880,0,18.0,20151019.0,132820,66.0,1.0,9450,7.0,4780,1.0,1970,0.35,0.0,18.0,0.0,18.0,0.0,0.0,1.0,1.0,0.0,0,5.0,0.0,0,4170,0.0,0,945.0,132.0,633.0,70.0,5.0,2.0,1.0,6.0,1.0,5.0,5.0,604.0,79.0,16.0,10.0,0.0,6.0,3.0,3.0,1.0,1.0,7.0,13.0,6.0,0.0,1.0,327.0,4100.0,74.0,3.0,4.0,4800.0,3100.0,18100.0,84.0,3.0,4.0,25200.0,14300.0,15.0,6.0,0,4.0,6.0,5.0,1.0
